0.49054696111596796,0.10388080124672162
0.5703219430613102,0.15793378691702456
0.582819567448402,0.22174769090425336
0.6404120263027859,0.27251054772131217
0.6906305826903343,0.3216313808962713
0.7184233532251331,0.3740058535102057
0.768094568398648,0.43785016534265847
0.7878444638716804,0.5065779771180965
0.8596373864457039,0.5753483598768483
0.9527005967539631,0.671948002584667
1.0102930556083483,0.7227108594017257
1.0825725037059586,0.7783937055760386
1.1767912121327313,0.8439104488958151
1.2346269337489069,0.8881295374206546
1.3663841271047956,0.9438610361473261
1.7291649245505365,0.9850575848568932
