0.013765978367748288, 0.006053125239719348
0.09832841691248773, 0.1754351904154201
0.21632251720747298, 0.6190921706869739
0.29891838741396265, 0.8539924824089764
0.39921337266470014, 0.9559661638667475
0.48770894788593905, 0.9248081898505547
0.6017699115044248, 0.8203527270444988
0.7000983284169124, 0.7058588394457346
0.7925270403146509, 0.6290544432589245
0.9006882989183875, 0.5682459186733334
1.0029498525073746, 0.4795949706060797
1.079646017699115, 0.4384259084918094
1.1720747295968537, 0.39339456195038935
1.2586037364798428, 0.3463363947641862
1.3785644051130779, 0.30149640508518316
1.4926253687315636, 0.26654448837841804
1.6047197640117996, 0.23356471892717412
1.6833824975417895, 0.2122674811885885
1.7777777777777777, 0.1871079590228526
1.8918387413962636, 0.15612767352176138
1.9842674532940021, 0.1388977454200575
