0.10029498525073749, 0.008640348124437924
0.19665683382497545, 0.16420371416417368
0.2713864306784661, 0.450680558170673
0.3952802359882006, 1.2160806711437477
0.45624385447394306, 1.3257242480665563
0.5958702064896755, 0.8858436368961694
0.6941986234021633, 0.6780164159640718
0.7905604719764012, 0.5615230444151552
0.9006882989183875, 0.5344870534251065
0.9970501474926254, 0.5053695684010125
1.0914454277286136, 0.45240862779556057
1.191740412979351, 0.35977238017531743
1.2940019665683382, 0.30090866615061684
1.392330383480826, 0.2797481118851859
